primerid,logFC,pvalue,padj,regulation
YIPF4,-0.117461720381754,0.250349215687414,0.575454835006196,stable
OPTN,-0.117485081308185,0.202049865111236,0.519751168164931,stable
RASSF4,-0.117569064172784,0.137049705456904,0.4295629742321,stable
CCDC66,-0.117654667063111,0.0176487813398214,0.131148147779925,stable
ZBTB40,-0.117659150317803,0.00161334130493796,0.0243966425511789,stable
USP1,-0.117674889640315,0.0635498842470409,0.283351820567571,stable
ZFP36L2,-0.117745882217085,0.276802439426745,0.605455141238369,stable
OTUD4,-0.117960353742382,0.0736474189674648,0.308839125028573,stable
ZDHHC3,-0.117982227333272,0.0255750279034626,0.165571944111744,stable
DUS1L,-0.118252083693108,0.0697432641683373,0.299663801929901,stable
FAM134B,-0.118302628047313,0.250267266300797,0.575454835006196,stable
ZBTB4,-0.11832838105658,0.179820621850277,0.491847893458723,stable
ATN1,-0.118377300681216,0.153619704738901,0.45453255257144,stable
WTAP,-0.118388070732167,0.0842336894739905,0.333275042531197,stable
VPS53,-0.118422373256453,0.0375690364786114,0.210394809263422,stable
ZFYVE16,-0.11845707781802,0.0554393686793529,0.26145480043843,stable
SEC24B,-0.118489636855038,0.0069442468577387,0.0707701648676833,stable
ANKS3,-0.118621253764296,0.000559314356819686,0.0109218190060125,stable
C4BPB,-0.118626530776925,0.00518568701028826,0.0575747847536455,stable
PTPN4,-0.118750794019276,0.00101918986620769,0.0171842440338245,stable
TSC22D1,-0.118915962354763,0.248608648925712,0.572959054856867,stable
ZNF827,-0.1189488047678,0.0045240880512207,0.0525189480893844,stable
ULK1,-0.11904714452461,0.007566556961299,0.0751980425161943,stable
DCAF5,-0.119072710816351,0.0556441521511705,0.261944099907351,stable
FMNL2,-0.119157091295319,0.0115548698458203,0.0994695274614843,stable
PPP1R12A,-0.119257745218205,0.111394154156543,0.386533065382426,stable
METTL12,-0.119466709143774,0.000961203933502048,0.0163555635779539,stable
HLA-B,-0.119494649595615,0.103679304786012,0.374155419994541,stable
PHACTR4,-0.119620190947,0.0504889489014859,0.246772055726415,stable
CPSF6,-0.11962957223399,0.0497405165871802,0.2453704902186,stable
SRRM1,-0.11964270063579,0.122837347773666,0.406927842597642,stable
PPP6R3,-0.119710857001652,0.0746773801448605,0.311504809334898,stable
GTF3C1,-0.119765495226346,0.0389322064096911,0.215147961641982,stable
ESCO1,-0.11980578027653,0.0160030558819918,0.123264874039992,stable
CAND1,-0.11995529771187,0.16405387965038,0.469427580722436,stable
IFT88,-0.119989121741865,0.0235069277771066,0.158288756282106,stable
CLDN12,-0.12000584641497,0.030458448150553,0.184045511711498,stable
NFIC,-0.120054320391103,0.11857069465894,0.400501234022049,stable
COL4A3BP,-0.120071717106513,0.132996235016455,0.423591968952878,stable
WASF2,-0.120111951696422,0.0851325311275568,0.335805117942321,stable
ZBTB24,-0.120145997662119,0.000524658301306302,0.0104114010960523,stable
STARD10,-0.120158552065915,0.137393237226921,0.430035386346397,stable
RFC1,-0.120270287010608,0.232108158550948,0.554699927688522,stable
MKLN1,-0.120290975872922,0.129059190186189,0.417138958444202,stable
NHLRC2,-0.120361389493092,0.0583540951404842,0.269642226085442,stable
ARL5B,-0.120366240766778,0.0168967948975551,0.127788934358469,stable
BRD8,-0.12037236382318,0.00777702975431501,0.076419945109925,stable
TNFRSF1A,-0.120399835368644,0.338854858544708,0.663914375837555,stable
USP6NL,-0.120454297230408,0.0012571059090406,0.0200089357188962,stable
PBX2,-0.120473068976057,0.0904959918954683,0.34543168623979,stable
SEL1L,-0.120480391169344,0.211489951205107,0.530634885782273,stable
LCOR,-0.120519466710991,0.00414759509868172,0.0490330778397344,stable
ANKRD50,-0.120538246843995,0.0382268040081014,0.213177213592624,stable
ZNF644,-0.120610168237216,0.163910981291326,0.469238368923928,stable
USP53,-0.12066475684358,0.0598260992810067,0.274105786211029,stable
DENR,-0.120782168738105,0.0740925966965304,0.310102949305003,stable
IFT57,-0.120812458225554,0.52531151669249,0.807432578912727,stable
DPY19L1,-0.121045902859838,0.0957757760967336,0.356948646873686,stable
TNPO3,-0.121145105284021,0.0269320509033169,0.170667387372807,stable
SPIN1,-0.121234915725679,0.0759225440525978,0.314709114445221,stable
MAPK8IP3,-0.121249108189707,0.00187334180178923,0.027392021752478,stable
FRMD4B,-0.121305446188296,3.37448976101829e-05,0.00107701730649315,stable
CHML,-0.121310395218628,0.0190894544525508,0.138832800744338,stable
BIRC3,-0.121348015839903,0.234903297754985,0.557942291067898,stable
ADRB2,-0.121379297113104,0.212969513553892,0.531933465653481,stable
USP36,-0.121383392199625,0.00149043585075336,0.0229170916221498,stable
TRMT10C,-0.121387558593857,0.0200550071577537,0.143868783742008,stable
PBXIP1,-0.121460961226515,0.0977882721150634,0.360266376833796,stable
EMD,-0.121765284509181,0.0421672748643733,0.225877637135013,stable
RREB1,-0.121776155077968,0.0128980612770803,0.106675169858613,stable
HPS5,-0.121776903973792,0.027193317885171,0.17178869138415,stable
MIS18BP1,-0.121906250777477,0.00258085518442448,0.0347066818200273,stable
EXOG,-0.121914043649536,0.00277758331260178,0.0367061388251288,stable
ADRB1,-0.121936575310893,0.0274201253717912,0.172864163251561,stable
C14orf159,-0.121948886988728,0.0170660000685193,0.128192473184283,stable
SLCO3A1,-0.121987833186874,0.182231455016953,0.495021623583829,stable
FLJ27365,-0.12201094985229,0.00046083136964624,0.00936476426900824,stable
MAU2,-0.122011650645041,0.00567463292177852,0.0615498782926536,stable
UBA7,-0.122198534667527,0.0419939204550222,0.225652527111387,stable
FNBP1,-0.122302464406559,0.00230604398107554,0.0318520696323926,stable
SARS1,-0.122320598855038,0.266329868635217,0.591930238944889,stable
CDC42BPA,-0.122338910809261,0.088094929181548,0.340782409593431,stable
KAT6B,-0.122351521860447,0.11586981323066,0.395640390204354,stable
FAM184A,-0.122360939972116,0.00625266099198206,0.0657201444247539,stable
ARFGAP1,-0.122456820730746,0.00670674445978805,0.0691258383443922,stable
NCKAP5L,-0.122513664571471,0.0136615589527473,0.110668586241473,stable
MZF1,-0.12274259898886,0.00736545382409867,0.0738599733763595,stable
UBR3,-0.122804802163643,0.0292194994831397,0.17984852048434,stable
TOPORS,-0.122905051442942,0.016555772660407,0.125987804074799,stable
NXN,-0.123088624573236,0.233647920665396,0.55698924204676,stable
FAM20A,-0.123124170315009,0.086818970770683,0.338862684512205,stable
NDEL1,-0.123242481957039,0.00764313403381725,0.0756515550035482,stable
RYK,-0.123285474096204,0.0259022598589491,0.166487718309927,stable
SYNJ2BP,-0.123328982758281,0.0059295422080531,0.0631138738379719,stable
RAB17,-0.123355338761157,0.291317577090808,0.618347987907281,stable
ZNF503,-0.123384359775524,0.0481505044868556,0.241424022496851,stable
IFNAR2,-0.123403626649699,0.0668442141672811,0.292366877352559,stable
ZBTB16,-0.1234605360253,0.0645594595307543,0.28614025863087,stable
PDDC1,-0.123507266946478,0.0166424636104113,0.126515842769694,stable
RBPMS,-0.123618356705456,0.339567495345886,0.664458630239812,stable
MAP3K2,-0.12374593957583,0.172722864294312,0.483112952982734,stable
FOXA2,-0.123782700080725,0.302038159719118,0.629578988390161,stable
LINC00891,-0.123814652401009,0.0421438700721117,0.225851235318498,stable
SLC40A1,-0.12383002399581,0.324391437188597,0.650485716567161,stable
GON4L,-0.123865662664688,0.0194914904592554,0.140901229671164,stable
ANKRD26,-0.123897388243493,0.00302789264504274,0.0389610102031604,stable
CDKL5,-0.124000742459072,0.19323941962689,0.509389005366411,stable
NAA15,-0.124019899498306,0.0118606095906511,0.100963852114289,stable
ILKAP,-0.124332869489392,0.0292092945284847,0.17984852048434,stable
PABPC4,-0.124399896337091,0.13290370069684,0.423591968952878,stable
MFSD6,-0.124452227214688,0.0737114815638691,0.309001766336329,stable
DCAF8,-0.124660572343272,0.0578712446735022,0.26816455454469,stable
VPS51,-0.124671833712382,0.0553685292604747,0.261221498139731,stable
FBXO34,-0.124772395494384,0.039782780678225,0.218171696281123,stable
TP53I3,-0.124797620048372,0.286936921524652,0.614383767510482,stable
FADS3,-0.124820678518891,0.430246485282936,0.738557927963496,stable
ZMYM4,-0.124901624728116,0.0103661952681729,0.0927062932138826,stable
SRRT,-0.12494855633902,0.00687834130675512,0.070301709141952,stable
SRGAP2C,-0.124958851099263,0.00843362760505308,0.0809204582764277,stable
DPP9,-0.125038990320135,0.0874789201201135,0.339597110389942,stable
FRYL,-0.125207667599406,0.0324964702316394,0.191439446800752,stable
LRP5,-0.125252283690687,0.145161049968009,0.441418543711693,stable
U2SURP,-0.125323733178006,0.217727296693799,0.538344987981092,stable
UGCG,-0.125354274459557,0.0879161471281698,0.340413995088612,stable
LTA4H,-0.1253571948467,0.161697833672196,0.46605317072912,stable
CMTM4,-0.125415295110381,0.0955966699291286,0.356707476560949,stable
SUN1,-0.125805624559125,0.199966820591442,0.51728163779768,stable
LTBR,-0.12609681336047,0.0852581898726795,0.336010495538944,stable
MAN1B1,-0.126153949061759,0.036397706853857,0.205939900996222,stable
ARHGAP27,-0.126188230984925,0.0022806789285829,0.0316088653321966,stable
LRP6,-0.126241496358103,0.11048006535734,0.385219345107586,stable
UBE3C,-0.126303812719727,0.0370027422458566,0.208059577375046,stable
IRF2BPL,-0.126400002934161,0.0482540137006569,0.241744698146242,stable
YY1,-0.126405663232144,0.196834798865709,0.513906147230761,stable
C6orf62,-0.126468359795182,0.199989612257185,0.51728163779768,stable
SLC5A9,-0.126607981903329,0.00106814807550779,0.0177073879825699,stable
RBM33,-0.126685154613456,0.0467963455888032,0.237354870828057,stable
MUS81,-0.126720226110423,0.00199212004262456,0.0285482712790652,stable
CARINH,-0.126757526646424,0.0461862966596698,0.236721715038911,stable
TMEM39A,-0.126997442020426,0.00217073482153389,0.0306409497210512,stable
BRD9,-0.127097681778734,0.0235611930815868,0.158440707770368,stable
LARP4B,-0.127168140641759,0.189565921135814,0.504788688784917,stable
TAP1,-0.127203422248816,0.0658517561470239,0.289975456462975,stable
NHSL3,-0.127272580933584,0.0450834762269164,0.234211820398566,stable
SECISBP2L,-0.127349588091929,0.0563498151992655,0.263612759661623,stable
FLII,-0.12738499562857,0.227187638327968,0.549276442033441,stable
ZNF37A,-0.127463084323642,0.00274401300509435,0.0363410779786277,stable
CDK6,-0.12750971215021,0.00921180450288727,0.0860895246508364,stable
PCMTD1,-0.127571349361548,0.112092784473199,0.387607595025103,stable
PSME4,-0.127672197317776,0.00705765408402428,0.0714770203174091,stable
SLC25A29,-0.127809043425008,0.0203809136562986,0.145268972906469,stable
SCAF4,-0.127811034903778,0.00183404780236233,0.0269788211023792,stable
HNRNPD,-0.128006313792308,0.198171020174686,0.515305521134369,stable
XPC,-0.128030632391664,0.0688672249825559,0.297783147572254,stable
CNOT7,-0.128067483823324,0.0645954430926847,0.286195975485675,stable
VMP1,-0.12814669620423,0.244351967757788,0.569978670710745,stable
TMEM30A,-0.128242326011142,0.365734265631823,0.687574977865275,stable
DIP2A,-0.128531532329223,0.00164874364831679,0.0248204955135768,stable
KANSL1,-0.128551502254528,0.0383626648525984,0.213642467042443,stable
ZNF33A,-0.128572984896465,0.0546674447690395,0.258913151823611,stable
CHD1,-0.128628911159113,0.0253128298716513,0.164762530538373,stable
ZNF791,-0.128666182824123,0.00329548331275015,0.0416551630401414,stable
SNX25,-0.128736004608331,0.0521169386089298,0.251685748563827,stable
YJU2B,-0.128811915007153,0.00290793478213169,0.0378961564784411,stable
CSNK1D,-0.128814540036633,0.181827321629398,0.494605010020581,stable
SERPINB1,-0.129000298961604,0.2800384003892,0.607594853808587,stable
TP53INP1,-0.129111998852809,0.00318757107489137,0.0405040216418628,stable
SLC44A1,-0.129221798662831,0.143464846640283,0.438428571332703,stable
DIAPH2,-0.129357126052578,0.0579783061931721,0.268457126858082,stable
PARP4,-0.129453590286573,0.0409528782417992,0.222097596995454,stable
LNPEP,-0.129462550575447,0.134689574582936,0.425680868162429,stable
SUZ12,-0.129518543671185,0.0227681934727695,0.154938780142924,stable
TOX4,-0.129519112600707,0.146866280630699,0.444489580200461,stable
CSRNP1,-0.129594190563814,0.0638130270334794,0.284171381587342,stable
RBFOX2,-0.129620759090159,0.0818513491600157,0.328264728389774,stable
USP16,-0.129691464099842,0.186538392242543,0.499970921394647,stable
TRIO,-0.129828744087236,0.0181178306907667,0.133642592397614,stable
MON2,-0.129867167747523,0.0302392873004454,0.183355678551907,stable
PTPN14,-0.12990989123216,0.054073844510171,0.256997929740409,stable
GPATCH2,-0.129984184366327,0.0056882952042015,0.0616433693051056,stable
TSC22D2,-0.130035999929691,0.0503700621403253,0.246320867357398,stable
RHOBTB3,-0.130061989785032,0.412222533077178,0.725317383549299,stable
ADD1,-0.130089300972688,0.321471936643285,0.648070707753425,stable
PHF20L1,-0.130160502176901,0.0797631475116872,0.323449061653714,stable
RASD1,-0.130207223474348,0.0225393830244976,0.153878672503927,stable
ORMDL1,-0.13064998703693,0.31289431231992,0.641210406336747,stable
SLC16A5,-0.130703673728921,0.0628189405540677,0.28200467474584,stable
ST3GAL5,-0.130759807428375,0.159547607752729,0.463476700848232,stable
COL4A5,-0.13081439689338,0.0823703471167784,0.329053468608794,stable
MLK4,-0.13102911956812,0.002602175918956,0.0349549433333166,stable
ZBTB7A,-0.131134635006848,0.0801821531282732,0.324874590599937,stable
SMC1A,-0.131225400141698,0.0308888572416276,0.185454514205135,stable
NFKB2,-0.131351308119543,0.00579936755500091,0.0625085857817465,stable
RSRC2,-0.131403602190995,0.250887153550835,0.57586433332366,stable
TRPM7,-0.131405783974184,0.0225424267665546,0.153878672503927,stable
DDX52,-0.13147130175499,0.0446863239902482,0.232919363952505,stable
GLTSCR2,-0.131519166273897,0.200298493277067,0.517778215194201,stable
CUEDC1,-0.131562335711826,0.0127626743511487,0.105913734737571,stable
ARHGEF12,-0.131662111541408,0.0184858026669522,0.135340492856763,stable
CACNA2D2,-0.131775764911196,0.234881697172874,0.557942291067898,stable
CDKN2B,-0.131829270642587,0.223545361772812,0.544119396578203,stable
DDX46,-0.132067616458476,0.195488579114564,0.511812463289019,stable
USP13,-0.132123610858584,0.00530005841451414,0.0585785841401635,stable
STX16,-0.132274873179014,0.0212088337267071,0.149269727487905,stable
MAN2C1,-0.132349514976201,0.0283395770433107,0.17628530642497,stable
PHKG2,-0.132395663290651,0.0235154107827474,0.158288756282106,stable
STAM2,-0.132425970057754,0.000659699741306803,0.0124447062310715,stable
HERC1,-0.132474125222138,0.0309997198473655,0.185755184026567,stable
PCMTD2,-0.132510079550319,0.00144562377757422,0.0223687405785662,stable
MRC2,-0.132599428170478,0.0065288088692802,0.0678640813078922,stable
ANKRD17,-0.132643691752414,0.0746286242911051,0.311504809334898,stable
BRD2,-0.132808732344453,0.171095203861657,0.480907742470659,stable
ELOVL5,-0.132820307097122,0.268592672408061,0.595227851253831,stable
NONO,-0.132863792329973,0.173185953022475,0.483339061586012,stable
ABCD4,-0.132996146109684,3.82102767490767e-05,0.00120382067778534,stable
LINC00969,-0.133018928046075,0.0927191902077812,0.349922624606335,stable
TGS1,-0.133093685498106,0.0257909642613077,0.166193330063376,stable
GDF15,-0.133116951946917,0.0502148356013192,0.246320867357398,stable
ICAM5,-0.133341375043487,0.00013174914257619,0.00341398481711301,stable
MDN1,-0.133591112656706,0.00226261010297099,0.0314243385056102,stable
UBE2G2,-0.133622740483775,0.0727653832775524,0.306930312348102,stable
EP300,-0.133660427677194,0.0618181736014604,0.279152328815756,stable
AAK1,-0.133715757386629,0.0195703454142437,0.141220721572441,stable
ABI3BP,-0.133774677209571,0.17201194354167,0.481998534654098,stable
AGTPBP1,-0.133782395823035,0.157002176855383,0.459689838002464,stable
RABGAP1L,-0.133804942706266,0.0123661201025145,0.103831158062139,stable
D2HGDH,-0.13386779618926,0.00129309479546475,0.0204486297280221,stable
EFR3B,-0.13387243208064,0.015258514401213,0.11968723015914,stable
CEP170B,-0.133907696095196,0.0199289024902892,0.143300531788997,stable
LYST,-0.133918479841531,0.00329865886974042,0.0416551630401414,stable
SFTPA2,-0.134034868145575,0.0944147231170806,0.354026250117544,stable
ERICH1,-0.134176057688071,0.0363844824135986,0.205939900996222,stable
SLC39A13,-0.134520406907189,0.118615057693243,0.400538802553096,stable
FAM111A,-0.134594283998398,0.0313054695102722,0.18694580326994,stable
SMURF2,-0.134633359978256,0.0144484544695579,0.114985616820232,stable
ZSCAN18,-0.134777233511157,0.00249323945937789,0.033713892866632,stable
HTT,-0.134886270373964,0.0753855141402196,0.313424191665902,stable
UBE3A,-0.134911593021871,0.142922126989538,0.437965840911865,stable
ECHDC2,-0.134948590800145,0.0711228328849327,0.302928748845093,stable
SNRNP200,-0.135050907163005,0.0106439709834819,0.0938411671774399,stable
LARP7,-0.13518457931588,0.0405170388532975,0.220387852896352,stable
OXR1,-0.135228755482475,0.0118369131113245,0.10083235252462,stable
DDX6,-0.135247717439434,0.108282519299212,0.381797883976436,stable
PILRB,-0.135586668322491,0.00586197122042311,0.0628016969311587,stable
RICTOR,-0.135604156870423,0.138220709043096,0.431132928640676,stable
RRBP1,-0.135827941813658,0.178978869571161,0.491097127191441,stable
DMXL1,-0.135883142083253,0.00549327441139695,0.06027808474409,stable
MARCHF9,-0.135923089417794,0.00674613389215803,0.0692981014266721,stable
SETD2,-0.135942312134377,0.072954881688151,0.307411400812119,stable
APOL1,-0.13615641237563,0.0709858087414314,0.302901657151812,stable
